objectID,isHighlight,accessionNumber,isPublicDomain,primaryImage,primaryImageSmall,additionalImages/0,additionalImages/1,additionalImages/2,constituents/0,department,objectName,title,culture,period,dynasty,reign,portfolio,artistRole,artistPrefix,artistDisplayName,artistDisplayBio,artistSuffix,artistAlphaSort,artistNationality,artistBeginDate,artistEndDate,objectDate,objectBeginDate,objectEndDate,medium,dimensions,creditLine,geographyType,city,state,county,country,region,subregion,locale,locus,excavation,river,classification,rightsAndReproduction,linkResource,metadataDate,repository,objectURL,tags/0,constituents/0/role,constituents/0/name,tags/1,tags/2,tags/3,tags/4,additionalImages/3,additionalImages/4,additionalImages/5,additionalImages/6,constituents/1/role,constituents/1/name,constituents/2/role,constituents/2/name,constituents/3/role,constituents/3/name,tags/5,additionalImages/7,additionalImages/8,additionalImages/9,additionalImages/10,additionalImages/11,additionalImages/12,additionalImages/13,additionalImages/14,additionalImages/15,additionalImages/16,tags/6,tags/7,tags/8,tags/9,tags/10,additionalImages/17,additionalImages/18,additionalImages/19,additionalImages/20,additionalImages/21,additionalImages/22,additionalImages/23,additionalImages/24,additionalImages/25,additionalImages/26,additionalImages/27,additionalImages/28,additionalImages/29,additionalImages/30,additionalImages/31,additionalImages/32,additionalImages/33,additionalImages/34,additionalImages/35,additionalImages/36,tags/11,tags/12,additionalImages/37,additionalImages/38,additionalImages/39,additionalImages/40,additionalImages/41,additionalImages/42,additionalImages/43,constituents/4/role,constituents/4/name,tags/13,tags/14,tags/15,additionalImages/44,additionalImages/45,additionalImages/46,additionalImages/47,additionalImages/48,additionalImages/49,additionalImages/50,additionalImages/51,additionalImages/52,additionalImages/53,additionalImages/54,additionalImages/55,constituents/5/role,constituents/5/name,constituents/6/role,constituents/6/name,constituents/7/role,constituents/7/name,constituents/8/role,constituents/8/name,constituents/9/role,constituents/9/name,constituents/10/role,constituents/10/name,additionalImages/56,additionalImages/57,additionalImages/58,additionalImages/59,additionalImages/60,additionalImages/61,additionalImages/62,additionalImages/63,additionalImages/64,additionalImages/65,additionalImages/66,additionalImages/67,additionalImages/68,tags/16,tags/17
388463,false,26.57.4,true,https://images.metmuseum.org/CRDImages/dp/original/DP816802.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP816802.jpg,,,,,Drawings and Prints,Print,"Gerson as a Pilgrim, frontispiece to Gersonis Opera, 1489",,,,,,Artist,Attributed to,Albrecht Dürer,"German, Nuremberg 1471–1528 Nuremberg",,"Dürer, Albrecht",German,1471,1528,n.d.,1485,1528,Woodcut,sheet: 8 11/16 x 5 15/16 in. (22.1 x 15.1 cm),"Harris Brisbane Dick Fund, 1926",,,,,,,,,,,,Prints,,,2019-04-30T03:00:44.46Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/388463,Buildings,Artist,Attributed to Albrecht Dürer,Shields,Landscapes,Men,Dogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388423,false,2009.387,true,https://images.metmuseum.org/CRDImages/dp/original/DP222161.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP222161.jpg,,,,,Drawings and Prints,Print,Villa Farnese,,,,,,Artist,,Giovanni Volpato,"Italian, Bassano 1732–1803 Rome",,"Volpato, Giovanni",Italian,1732,1803,ca. 1780,1775,1785,"Etching, with watercolor and gouache","Mat: 32 1/4 × 23 1/2 in. (81.9 × 59.7 cm)
Image: 29 3/16 × 20 9/16 in. (74.2 × 52.2 cm)","Gift of Mrs. Charles Wrightsman, 2009",Country of Origin,,,,Switzerland,,,,,,,Prints,,,2019-05-08T15:15:06.773Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/388423,Buildings,Artist,Giovanni Volpato,Women,Dogs,,,,,,,Artist,Abraham Louis Rodolphe Ducros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388483,false,24.28.5,true,https://images.metmuseum.org/CRDImages/dp/original/DP816449.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP816449.jpg,,,,,Drawings and Prints,Print,Coat of Arms of Johann Tscherte,,,,,,Artist,,Albrecht Dürer,"German, Nuremberg 1471–1528 Nuremberg",,"Dürer, Albrecht",German,1471,1528,n.d.,1485,1528,Woodcut,sheet: 7 1/4 x 5 11/16 in. (18.4 x 14.4 cm),"Harris Brisbane Dick Fund, 1924",,,,,,,,,,,,Prints,,,2019-07-31T03:00:40.447Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/388483,Helmets,Artist,Albrecht Dürer,Male Nudes,Horns,Fauns,Flowers,,,,,,,,,,,Musical Instruments,,,,,,,,,,,Men,Dogs,Leaves,Coat of Arms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392754,false,59.533.1172,true,https://images.metmuseum.org/CRDImages/dp/original/DP873955.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP873955.jpg,,,,,Drawings and Prints,Print,Horrid Visions of Nappy Napp'd at Last,,,,,,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",British,1757,1827,"August 23, 1808",1808,1808,Hand-colored etching,"Sheet: 10 3/8 in. × 14 in. (26.3 × 35.6 cm)
Plate: 9 5/8 × 13 9/16 in. (24.5 × 34.5 cm)","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-02-24T03:00:47.23Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/392754,Eagles,Artist,Thomas Rowlandson,Satire,Napoleon I,Politics,Men,,,,,Artist,After George Moutard Woodward,Publisher,Thomas Tegg,,,Dogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392790,false,59.533.1603,true,https://images.metmuseum.org/CRDImages/dp/original/DP884215.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP884215.jpg,,,,,Drawings and Prints,Print,A Rare Acquisition to the Royal Menagerie,,,,,,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",British,1757,1827,"July 28, 1815",1815,1815,Hand-colored etching,"Plate: 9 3/4 × 13 3/4 in. (24.8 × 34.9 cm)
Sheet: 10 1/4 × 14 13/16 in. (26 × 37.7 cm)","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-02-24T03:00:47.23Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/392790,Satire,Artist,Thomas Rowlandson,Napoleon I,Men,Women,Dogs,,,,,Publisher,"Rudolph Ackermann, London",Subject,Napoléon Bonaparte,,,Politics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392786,false,59.533.1565,true,https://images.metmuseum.org/CRDImages/dp/original/DP884004.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP884004.jpg,,,,,Drawings and Prints,Print,"Coming in at the Death of the Corsican Fox, Scene the Last",,,,,,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",British,1757,1827,"April 12, 1814",1814,1814,Hand-colored etching,"Plate: 9 3/4 × 13 7/8 in. (24.8 × 35.2 cm)
Sheet: 10 3/16 × 14 1/8 in. (25.8 × 35.8 cm)","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-02-21T03:00:46.757Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/392786,Satire,Artist,Thomas Rowlandson,Napoleon I,Men,Dogs,Horses,,,,,Publisher,"Rudolph Ackermann, London",Subject,Napoléon Bonaparte,,,Politics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392820,false,59.533.93,true,https://images.metmuseum.org/CRDImages/dp/original/DP880228.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP880228.jpg,,,,,Drawings and Prints,Print,The Bum Shop,,,,,,Artist,Attributed to,R. Rushworth,"British, active 1785–86",,"Rushworth, R.",British,1750,1800,"July 11, 1785",1785,1785,Etching,sheet: 12 11/16 x 17 3/4 in. (32.2 x 45.1 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-02-21T03:00:46.757Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/392820,Satire,Artist,Attributed to R. Rushworth,Men,Women,Dogs,Fashion,,,,,Publisher,S. W. Fores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393186,false,2008.488,true,https://images.metmuseum.org/CRDImages/dp/original/DP819785.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP819785.jpg,,,,,Drawings and Prints,Drawing,"""The Return""",,,,,,Artist,,Johannes Riepenhausen,"German, Goettingen 1788–1860 Venice",,"Riepenhausen, Johannes",German,1788,1860,late 18th–19th century,1795,1860,"Graphite, red chalk",sheet:  15 11/16 x 14 15/16 in. (39.9 x 38 cm),"Purchase, Van Day Truex Fund and C. G. Boerner Gift, 2008",Country of Origin,,,,Germany,,,,,,,Drawings,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/393186,Children,Artist,Johannes Riepenhausen,Men,Women,Dogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392962,false,1970.541.22,true,https://images.metmuseum.org/CRDImages/dp/original/DP871733.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP871733.jpg,,,,,Drawings and Prints,Print,Special Pleading,,,,,,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",British,1757,1827,[March 1780],1780,1780,Etching,Sheet: 11 7/8 × 8 15/16 in. (30.2 × 22.7 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund and Harris Brisbane Dick Fund, by Exchange, 1970",,,,,,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/392962,Men,Artist,Thomas Rowlandson,Women,Dogs,,,,,,,Publisher,Alexander McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393316,false,54.557.13,true,https://images.metmuseum.org/CRDImages/dp/original/DP808711.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP808711.jpg,,,,,Drawings and Prints,Print,"The Boulogne Train Station. An English Excursion Train (La gare de chemin de fer de Boulogne. Un train de plaisir anglais), from Physionomies des Chemins de Fer (Physiognomies of the Railways)",,,,,,Artist,,Honoré Daumier,"French, Marseilles 1808–1879 Valmondois",,"Daumier, Honoré",French,1808,1879,"March 24, 1852",1852,1852,Lithograph,sheet: 9 15/16 x 13 15/16 in. (25.2 x 35.4 cm),"Gift of Harry G. Friedman, 1954",,,,,,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/393316,Satire,Artist,Honoré Daumier,Men,Women,Dogs,,,,,,Publisher,Pannier et Cie.,Printer,Charles Trinocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392883,false,52.632.176,true,https://images.metmuseum.org/CRDImages/dp/original/DP808182.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP808182.jpg,,,,,Drawings and Prints,Print,Why Don't You Take It?,,,,,,Artist,,Currier & Ives,"American, active New York, 1857–1907",,Currier & Ives,American,1857,1907,1861–64,1861,1864,Lithograph,sheet: 13 3/8 x 17 7/8 in. (34 x 45.4 cm),"Gift of  A. S. Colgate, 1952",,,,,,,,,,,,Prints,,,2019-02-24T03:00:47.23Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/392883,Satire,Artist,Currier &amp; Ives,Politics,Dogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392943,false,59.533.253,true,https://images.metmuseum.org/CRDImages/dp/original/DP880494.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP880494.jpg,,,,,Drawings and Prints,Print,"A Four-in-Hand, or The Runaway Carriage",,,,,,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",British,1757,1827,1791–93,1791,1793,Hand-colored etching,sheet: 8 3/4 x 13 1/8 in. (22.2 x 33.3 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-02-21T03:00:46.757Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/392943,Men,Artist,Thomas Rowlandson,Dogs,Horses,Carriages,,,,,,Publisher,S. W. Fores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392614,false,91.1.57,true,https://images.metmuseum.org/CRDImages/dp/original/DP808180.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP808180.jpg,,,,,Drawings and Prints,Print,The Bruiser,,,,,,Artist,,William Hogarth,"British, London 1697–1764 London",,"Hogarth, William",British,1697,1764,"August  1, 1763",1763,1763,Etching and engraving; seventh state of seven,sheet: 14 13/16 x 10 5/8 in. (37.7 x 27 cm),"Gift of Sarah Lazarus, 1891",,,,,,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/392614,Bears,Artist,William Hogarth,Satire,Dogs,Drinking,,,,,,Sitter,Satire on Charles Churchill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392650,false,62.602.145(9),true,https://images.metmuseum.org/CRDImages/dp/original/DP812671.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP812671.jpg,,,,,Drawings and Prints,Print,"Pluto and Proserpine, from 'The Loves of the Gods'",,,,,The Loves of the Gods (Amorosi diletti degli dei),Artist,,Giulio Bonasone,"Italian, active Rome and Bologna, 1531–after 1576",,"Bonasone, Giulio",Italian,1510,1576,ca. 1531–76,1526,1536,Engraving,sheet: 5 5/16 x 4 5/16 in. (13.5 x 11 cm),"Rogers Fund, 1962",,,,,,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/392650,Couples,Artist,Giulio Bonasone,Greek Deities,Putti,Dogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392612,false,32.35(126),true,https://images.metmuseum.org/CRDImages/dp/original/DP824990.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP824990.jpg,,,,,Drawings and Prints,Print,Paul Before Felix Burlesqued,,,,,,Artist,,William Hogarth,"British, London 1697–1764 London",,"Hogarth, William",British,1697,1764,May 1751,1751,1751,Etching and engraving with some mezzotint tone; fourth state of five,sheet: 10 1/4 x 13 13/16 in. (26 x 35.1 cm),"Harris Brisbane Dick Fund, 1932",,,,,,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/392612,Men,Artist,William Hogarth,Dogs,Law,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392690,false,59.533.97,true,https://images.metmuseum.org/CRDImages/dp/original/DP871857.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP871857.jpg,,,,,Drawings and Prints,Print,The Parachute or a Sage Lady's Second Experiment,,,,,,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",British,1757,1827,September 1785,1785,1785,Hand-colored etching,Sheet: 14 in. × 10 1/8 in. (35.5 × 25.7 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-08-03T03:00:42.15Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/392690,Satire,Artist,Thomas Rowlandson,Men,Women,Dogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392748,false,59.533.1108,true,https://images.metmuseum.org/CRDImages/dp/original/DP873913.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP873913.jpg,,,,,Drawings and Prints,Print,The Corsican Tiger at Bay!,,,,,,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",British,1757,1827,"July 8, 1808",1808,1808,Hand-colored etching,"Sheet: 10 7/16 × 14 3/16 in. (26.5 × 36.1 cm)
Plate: 10 1/16 × 14 in. (25.5 × 35.6 cm)","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-02-24T03:00:47.23Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/392748,Satire,Artist,Thomas Rowlandson,Napoleon I,Politics,Men,Dogs,,,,,Publisher,"Rudolph Ackermann, London",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392736,false,59.533.966,true,https://images.metmuseum.org/CRDImages/dp/original/DP873895.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP873895.jpg,,,,,Drawings and Prints,Print,Miseries of Travelling: the Overloaded Coach,,,,,Miseries of Travelling,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",British,1757,1827,"February 15, 1807",1807,1807,Hand-colored etching,Sheet: 10 13/16 × 16 7/16 in. (27.5 × 41.7 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",,,,,,,,,,,,Prints,,,2019-05-08T15:15:06.773Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/392736,Satire,Artist,Thomas Rowlandson,Men,Women,Dogs,Carriages,,,,,Publisher,"Rudolph Ackermann, London",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392737,false,56.567.14,true,https://images.metmuseum.org/CRDImages/dp/original/DP873894.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP873894.jpg,,,,,Drawings and Prints,Print,Miseries of London: Going Out to Dinner,,,,,Miseries of London,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",British,1757,1827,"February 1, 1807",1807,1807,Etching,Sheet:: 11 1/8 × 15 1/4 in. (28.2 × 38.7 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1956",,,,,,,,,,,,Prints,,,2019-05-08T15:15:06.773Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/392737,Satire,Artist,Thomas Rowlandson,Men,Women,Dogs,Crowd,,,,,Publisher,"Rudolph Ackermann, London",,,,,Carriages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392738,false,59.533.965,true,https://images.metmuseum.org/CRDImages/dp/original/DP873891.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP873891.jpg,,,,,Drawings and Prints,Print,Miseries of London: Going out to Dinner,,,,,Miseries of London,Artist,,Thomas Rowlandson,"British, London 1757–1827 London",,"Rowlandson, Thomas",British,1757,1827,"February 1, 1807",1807,1807,Hand-colored etching,Sheet: 10 3/16 x 14 1/16 in. (25.9 x 35.7 cm),"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1956",,,,,,,,,,,,Prints,,,2019-05-08T15:15:06.773Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/392738,Men,Artist,Thomas Rowlandson,Women,Dogs,Horses,Carriages,,,,,Publisher,"Rudolph Ackermann, London",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387771,false,26.49.47,true,https://images.metmuseum.org/CRDImages/dp/original/DP818211.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP818211.jpg,,,,,Drawings and Prints,Print,The Wife-Beater,,,,,,Artist,,Abraham Bosse,"French, Tours 1602/1604–1676 Paris",,"Bosse, Abraham",French,1602,1676,ca. 1633,1628,1638,Etching with engraving,Sheet (trimmed): 10 1/16 in. × 13 in. (25.6 × 33 cm),"Harris Brisbane Dick Fund, 1926",,,,,,,,,,,,Prints,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/387771,Interiors,Artist,Abraham Bosse,Girls,Men,Women,Dogs,,,,,Publisher,Jean I Leblond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387568,false,19.73.149,true,https://images.metmuseum.org/CRDImages/dp/original/DP816731.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP816731.jpg,https://images.metmuseum.org/CRDImages/dp/original/DP807630.jpg,https://images.metmuseum.org/CRDImages/dp/original/Fig. dr23.3.jpg,,,Drawings and Prints,Print,"The Martyrdom of Saint John, from The Apocalypse",,,,,,Artist,,Albrecht Dürer,"German, Nuremberg 1471–1528 Nuremberg",,"Dürer, Albrecht",German,1471,1528,1511,1511,1511,Woodcut,sheet: 15 3/8 x 11 1/8 in. (39.1 x 28.3 cm),"Gift of Junius Spencer Morgan, 1919",,,,,,,,,,,,Prints,,,2019-06-15T03:00:44.137Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/387568,Men,Artist,Albrecht Dürer,Women,Dogs,Saint John the Baptist,Apocalypse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387614,false,30.54.29,true,https://images.metmuseum.org/CRDImages/dp/original/DP818129.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP818129.jpg,https://images.metmuseum.org/CRDImages/dp/original/MM89626.jpg,,,,Drawings and Prints,Print,Fortune Favoring France,,,,,,Artist,,Abraham Bosse,"French, Tours 1602/1604–1676 Paris",,"Bosse, Abraham",French,1602,1676,ca. 1635–37,1630,1640,Etching; first state of two (Join-Lambert and Préaud),"Sheet: 11 7/16 x 13 7/16 in. (29.1 x 34.1 cm)
Plate: 10 1/4 x 12 3/8 in. (26.1 x 31.5 cm)","Harris Brisbane Dick Fund, 1930",,,,,,,,,,,,Prints,,,2019-07-31T03:00:40.447Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/387614,Battles,Artist,Abraham Bosse,Weapons,Donkeys,Coat of Arms,Ships,,,,,Publisher,Roland Leblond le Jeune,Dedicatee,Michiel Le Blon,,,Men,,,,,,,,,,,Women,Horse Riding,Dogs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387585,false,19.73.219,true,https://images.metmuseum.org/CRDImages/dp/original/DP816450.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP816450.jpg,,,,,Drawings and Prints,Print,The Arms of Johann Tscherte,,,,,,Artist,,Albrecht Dürer,"German, Nuremberg 1471–1528 Nuremberg",,"Dürer, Albrecht",German,1471,1528,n.d.,1485,1528,Woodcut,sheet: 7 5/16 x 5 11/16 in. (18.6 x 14.4 cm),"Gift of Junius Spencer Morgan, 1919",,,,,,,,,,,,Prints,,,2019-07-31T03:00:40.447Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/387585,Musical Instruments,Artist,Albrecht Dürer,Helmets,Horns,Fauns,Flowers,,,,,,,,,,,Coat of Arms,,,,,,,,,,,Men,Male Nudes,Dogs,Leaves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387482,false,2005.249.11,true,https://images.metmuseum.org/CRDImages/dp/original/DP800616.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP800616.jpg,,,,,Drawings and Prints,Drawing,November,,,,,,Artist,,Hendrik Meijer,"Dutch, Amsterdam 1744–1793 London",,"Meijer, Hendrik",Dutch,1744,1793,1772,1772,1772,"Black chalk, brown, black or gray ink and watercolor",sheet: 5 3/16 x 7 7/16 in. (13.1 x 18.9 cm),"Purchase, Charles and Jessie Price Gift, 2005",,,,,,,,,,,,Drawings,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/387482,Houses,Artist,Hendrik Meijer,Men,Boars,Dogs,Trees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387476,false,2005.249.5,true,https://images.metmuseum.org/CRDImages/dp/original/DP800622.jpg,https://images.metmuseum.org/CRDImages/dp/web-large/DP800622.jpg,,,,,Drawings and Prints,Drawing,May,,,,,,Artist,,Hendrik Meijer,"Dutch, Amsterdam 1744–1793 London",,"Meijer, Hendrik",Dutch,1744,1793,1772,1772,1772,"Black chalk, brown, black or gray ink and watercolor",sheet: 5 3/16 x 7 7/16 in. (13.1 x 18.9 cm),"Purchase, Charles and Jessie Price Gift, 2005",,,,,,,,,,,,Drawings,,,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/387476,Towns,Artist,Hendrik Meijer,Children,Men,Women,Roosters,,,,,,,,,,,Dogs,,,,,,,,,,,Daily Life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
